model,balancing_method,y_true,seed_42_prob,seed_123_prob,seed_2026_prob,seed_7_prob,seed_999_prob,ensemble_prob,ensemble_pred
LSTM,adasyn,0,0.09079998,0.0038456095,0.023217643,0.03548492,0.010597364,0.032789104,0
LSTM,adasyn,0,0.0042319186,0.0012296243,0.009023706,0.0015711742,0.0024262425,0.0036965334,0
LSTM,adasyn,0,0.0026719691,0.00126211,0.008526789,0.0020101774,0.0029215922,0.0034785275,0
LSTM,adasyn,0,0.001094812,0.0014654556,0.010033743,0.0012421719,0.0014414386,0.0030555243,0
LSTM,adasyn,0,0.0013841017,0.0011898833,0.008615579,0.0010349842,0.0014977376,0.0027444575,0
LSTM,adasyn,0,0.00093014544,0.000762852,0.0065139364,0.0004579107,0.0010271134,0.0019383917,0
LSTM,adasyn,0,0.0006001904,0.0005588574,0.005070481,0.00026302756,0.0007294794,0.001444407,0
LSTM,adasyn,0,0.00058060617,0.0005230186,0.004647438,0.00023489069,0.0006569061,0.0013285719,0
LSTM,adasyn,0,0.00043619418,0.00037682595,0.0041565495,0.00018316913,0.000510389,0.0011326256,0
LSTM,adasyn,0,0.0003850297,0.00031341982,0.0038395955,0.00016603405,0.00047810786,0.0010364375,0
LSTM,adasyn,0,0.0005340167,0.00042503426,0.00590691,0.00026412678,0.00064292667,0.001554603,0
LSTM,adasyn,0,0.0005531742,0.00045462375,0.006657543,0.00031440804,0.00069766626,0.001735483,0
LSTM,adasyn,0,0.00053966115,0.00045873754,0.0071782954,0.00036459512,0.000729584,0.0018541745,0
LSTM,adasyn,0,0.0007357482,0.0006224589,0.011993381,0.00057833147,0.0010214758,0.002990279,0
LSTM,adasyn,0,0.00067833887,0.0006786758,0.027193155,0.0014170058,0.0012648725,0.0062464094,0
LSTM,adasyn,0,0.00083404966,0.0009042327,0.03964399,0.0016034379,0.0014417281,0.008885489,0
LSTM,adasyn,0,0.0008277662,0.0007098324,0.013829075,0.0005945522,0.0013984413,0.0034719333,0
LSTM,adasyn,0,0.0007133262,0.0007176492,0.0113014085,0.0005768219,0.0011996534,0.0029017718,0
LSTM,adasyn,0,0.0007180076,0.0007707719,0.011981431,0.00065608614,0.0013072834,0.0030867162,0
LSTM,adasyn,0,0.0026020603,0.0013481369,0.039723564,0.0062998915,0.0034867562,0.010692081,0
LSTM,adasyn,0,0.0018070319,0.001524115,0.021049296,0.0021328016,0.0032256988,0.0059477887,0
LSTM,adasyn,0,0.0011664984,0.0010990311,0.01500664,0.0016613984,0.0023194784,0.0042506093,0
LSTM,adasyn,0,0.001125046,0.00091999664,0.012773737,0.0019532803,0.0020468866,0.0037637893,0
LSTM,adasyn,0,0.0006395163,0.0010809915,0.020525318,0.0018138791,0.0016360645,0.005139154,0
LSTM,adasyn,0,0.00084396364,0.00082597847,0.011957323,0.0010874117,0.0016921493,0.0032813654,0
LSTM,adasyn,0,0.0020414402,0.0016153757,0.024377247,0.0022328969,0.0034923141,0.006751855,0
LSTM,adasyn,0,0.0016609612,0.001439583,0.020166382,0.0014227323,0.0025618626,0.0054503046,0
LSTM,adasyn,0,0.0014116592,0.0011795419,0.018760525,0.001284868,0.0021599382,0.004959306,0
LSTM,adasyn,0,0.001159153,0.0011165921,0.019591738,0.0011944312,0.0018821841,0.0049888194,0
LSTM,adasyn,0,0.002355494,0.0034283116,0.067925446,0.0021497428,0.0028543363,0.015742667,0
LSTM,adasyn,0,0.0019109981,0.0025442885,0.08483522,0.0032723292,0.0027375421,0.019060075,0
LSTM,adasyn,0,0.001438432,0.0013724607,0.026762232,0.0011485508,0.002055742,0.0065554837,0
LSTM,adasyn,0,0.00087947294,0.00091525394,0.016074222,0.00075808656,0.0013919034,0.004003788,0
LSTM,adasyn,0,0.001433359,0.0010749599,0.026411414,0.001162329,0.0016985774,0.0063561285,0
LSTM,adasyn,0,0.0010639668,0.0007778384,0.019420503,0.00091359724,0.0015310526,0.004741392,0
LSTM,adasyn,0,0.00072150305,0.0005727392,0.015216398,0.00062981236,0.0012674545,0.003681581,0
LSTM,adasyn,0,0.00058919983,0.0005079933,0.012373512,0.00048646933,0.0011250466,0.0030164442,0
LSTM,adasyn,0,0.0006015552,0.0006205323,0.012082335,0.0005285456,0.0012206185,0.0030107172,0
LSTM,adasyn,0,0.0006603421,0.000659814,0.022776641,0.0012745977,0.0012899715,0.005332273,0
LSTM,adasyn,0,0.00094376,0.0009478124,0.038728077,0.001909417,0.001622007,0.008830214,0
LSTM,adasyn,0,0.0014254055,0.0021316335,0.08385975,0.0017579091,0.002071908,0.018249322,0
LSTM,adasyn,0,0.002157115,0.0017452226,0.040674273,0.0014847452,0.0028284926,0.00977797,0
LSTM,adasyn,0,0.012619677,0.006305831,0.1079861,0.016643602,0.0077983877,0.03027072,0
LSTM,adasyn,0,0.20396876,0.0521206,0.21600202,0.15400681,0.08335727,0.14189109,0
LSTM,adasyn,0,0.14487639,0.049017888,0.065801315,0.097836316,0.07280145,0.08606667,0
LSTM,adasyn,0,0.22872856,0.05384669,0.05986505,0.23798805,0.08866081,0.13381784,0
LSTM,adasyn,0,0.3230706,0.032575924,0.046696536,0.36750475,0.06926107,0.16782178,0
LSTM,adasyn,0,0.36024946,0.021576198,0.03170374,0.3364174,0.05232274,0.16045392,0
LSTM,adasyn,0,0.4267205,0.04311333,0.09829732,0.3261942,0.07590111,0.19404529,0
LSTM,adasyn,0,0.1226378,0.027589817,0.037113864,0.031501178,0.042744473,0.05231743,0
LSTM,adasyn,0,0.12861244,0.046540853,0.04670656,0.022749532,0.05392918,0.059707712,0
LSTM,adasyn,0,0.036959484,0.008800383,0.03639351,0.007369407,0.017160745,0.021336706,0
LSTM,adasyn,0,0.0029678915,0.0020555202,0.021051966,0.0015488769,0.0032698866,0.0061788284,0
LSTM,adasyn,0,0.0042548636,0.005250443,0.0226339,0.0013943292,0.0037806057,0.0074628284,0
LSTM,adasyn,0,0.0030500237,0.005511989,0.023395685,0.0012905453,0.002589313,0.0071675107,0
LSTM,adasyn,0,0.001265255,0.001963535,0.0140873045,0.00062603544,0.0014828193,0.0038849902,0
LSTM,adasyn,0,0.0010538985,0.0012867263,0.010741399,0.00051997876,0.0011630047,0.0029530015,0
LSTM,adasyn,0,0.00067341933,0.0006771003,0.008006512,0.00033574764,0.00078193104,0.002094942,0
LSTM,adasyn,0,0.0007057348,0.00059311994,0.009500805,0.00036898698,0.00073624507,0.0023809785,0
LSTM,adasyn,0,0.000557492,0.0005185196,0.008136949,0.00027596363,0.0006216657,0.0020221178,0
LSTM,adasyn,0,0.00049154635,0.00044877417,0.0072761467,0.00026005722,0.0006091581,0.0018171363,0
LSTM,adasyn,0,0.00041105828,0.000380992,0.0064269756,0.00022237966,0.00058764376,0.0016058099,0
LSTM,adasyn,0,0.00055538985,0.00046556885,0.023358352,0.00083632296,0.0008559602,0.0052143186,0
LSTM,adasyn,0,0.0007337746,0.00060853164,0.034569953,0.0011046749,0.001070595,0.007617506,0
LSTM,adasyn,0,0.00047246722,0.00080033636,0.015894156,0.0004396968,0.00085248135,0.0036918272,0
LSTM,adasyn,0,0.000663908,0.00053271063,0.0063365884,0.00043498052,0.00096922735,0.001787483,0
LSTM,adasyn,0,0.000686091,0.00065912766,0.0070577804,0.00049436424,0.0010298573,0.0019854442,0
LSTM,adasyn,0,0.0014578383,0.0008285633,0.027706984,0.003238123,0.0018107891,0.0070084594,0
LSTM,adasyn,0,0.0011277038,0.0010653913,0.012806033,0.0008677762,0.0014908939,0.0034715596,0
LSTM,adasyn,0,0.00070784136,0.0007800678,0.009310241,0.00059251336,0.0011735292,0.0025128382,0
LSTM,adasyn,0,0.0006634264,0.00071172975,0.008371618,0.00054570165,0.0011162104,0.0022817373,0
LSTM,adasyn,0,0.0005330355,0.00064860913,0.007924408,0.00044293609,0.0008939633,0.0020885903,0
LSTM,adasyn,0,0.0004618662,0.0005865814,0.007886562,0.0003741024,0.0007767355,0.0020171693,0
LSTM,adasyn,0,0.00087832357,0.0010039557,0.016128823,0.00052258605,0.001024609,0.0039116596,0
LSTM,adasyn,0,0.0021400931,0.0021495065,0.046707906,0.0016217522,0.0024347063,0.011010793,0
LSTM,adasyn,0,0.0010805447,0.0020543006,0.06251953,0.001532663,0.0026346284,0.0139643345,0
LSTM,adasyn,0,0.0014703793,0.0017667405,0.03667105,0.0014087525,0.0027835101,0.008820087,0
LSTM,adasyn,0,0.0023416458,0.0038226584,0.111691296,0.0018540493,0.0033525575,0.024612442,0
LSTM,adasyn,0,0.0044136946,0.004553331,0.13609925,0.008486338,0.0048659947,0.03168372,0
LSTM,adasyn,0,0.0037852472,0.0054767025,0.072622724,0.0021648635,0.004834469,0.0177768,0
LSTM,adasyn,0,0.0036298214,0.005033135,0.059379023,0.0020553402,0.005454026,0.015110269,0
LSTM,adasyn,0,0.0026314026,0.0031310325,0.04430605,0.0015872968,0.004110306,0.011153218,0
LSTM,adasyn,0,0.001709984,0.0019788558,0.03319238,0.0011710569,0.0025379697,0.008118049,0
LSTM,adasyn,0,0.0011086735,0.0010235074,0.019702654,0.00094307767,0.0015241434,0.0048604114,0
LSTM,adasyn,0,0.00075740996,0.00066183903,0.012568551,0.0007197968,0.0010462676,0.003150773,0
LSTM,adasyn,0,0.0017904736,0.0016964029,0.028253816,0.0015003426,0.0019282209,0.007033851,0
LSTM,adasyn,0,0.0028770939,0.0020257053,0.06782001,0.0081206905,0.004000383,0.016968777,0
LSTM,adasyn,0,0.0028603454,0.0030661065,0.07616486,0.005161587,0.0033834483,0.01812727,0
LSTM,adasyn,0,0.0034793261,0.0066676172,0.121329814,0.0028008567,0.0066648796,0.028188497,0
LSTM,adasyn,0,0.0074183773,0.016766038,0.092405535,0.002691101,0.010563047,0.02596882,0
LSTM,adasyn,0,0.019365573,0.04970521,0.1883229,0.024447681,0.054835185,0.06733531,0
LSTM,adasyn,0,0.10414705,0.3253637,0.4161754,0.12122775,0.45663854,0.28471047,0
LSTM,adasyn,0,0.18636273,0.45369372,0.22620668,0.110964336,0.44262847,0.2839712,0
LSTM,adasyn,0,0.56473935,0.72997606,0.1993948,0.3863556,0.50745314,0.4775838,1
LSTM,adasyn,0,0.68299264,0.8801645,0.1714786,0.6739744,0.42127275,0.56597656,1
LSTM,adasyn,0,0.50261426,0.23167174,0.029693248,0.18962845,0.019795844,0.1946807,0
LSTM,adasyn,0,0.3045522,0.15594895,0.08779535,0.12218737,0.012195649,0.1365359,0
LSTM,adasyn,0,0.025074327,0.038195238,0.023052182,0.011896539,0.005873864,0.020818429,0
LSTM,adasyn,0,0.007180882,0.013765885,0.017815666,0.0041841213,0.0048537636,0.0095600635,0
LSTM,adasyn,0,0.0026301518,0.001363219,0.009387143,0.0010682666,0.0014988377,0.0031895235,0
LSTM,adasyn,0,0.0010062145,0.0009299833,0.008439662,0.00048193973,0.0010562318,0.002382806,0
LSTM,adasyn,0,0.00075354386,0.0014809397,0.013355266,0.00053399376,0.0012708708,0.003478923,0
LSTM,adasyn,0,0.0005466249,0.0006784546,0.005666178,0.00028223527,0.0009083093,0.0016163604,0
LSTM,adasyn,0,0.00047713588,0.0005071278,0.004396995,0.00020322457,0.00066767714,0.0012504321,0
LSTM,adasyn,0,0.0006068421,0.0004807718,0.0047454,0.0002665058,0.0007543568,0.0013707753,0
LSTM,adasyn,0,0.00047192545,0.00045623395,0.0054972507,0.0002597586,0.00070551725,0.0014781372,0
LSTM,adasyn,0,0.00055440934,0.00050080946,0.007249337,0.00031088188,0.00075925083,0.0018749377,0
LSTM,adasyn,0,0.00055219507,0.0005046848,0.0077414117,0.00035131752,0.0007713737,0.0019841965,0
LSTM,adasyn,0,0.0005664733,0.0005372981,0.008247853,0.0004063867,0.000790306,0.0021096633,0
LSTM,adasyn,0,0.0007676204,0.00078996376,0.011863569,0.00044511675,0.000897121,0.002952678,0
LSTM,adasyn,0,0.0006044072,0.00072716543,0.03424068,0.001310541,0.0011637295,0.007609305,0
LSTM,adasyn,0,0.0011795553,0.0012756301,0.07408485,0.0021108154,0.0014312305,0.016016414,0
LSTM,adasyn,0,0.0011340642,0.000994286,0.025342992,0.0007242147,0.0016198099,0.005963073,0
LSTM,adasyn,0,0.0018462217,0.0023185483,0.03841928,0.0010581439,0.0019709975,0.009122638,0
LSTM,adasyn,0,0.0013577052,0.0020788882,0.036894497,0.0010729786,0.0024859256,0.008777999,0
LSTM,adasyn,0,0.0055692224,0.005191745,0.11767418,0.012247475,0.006334373,0.0294034,0
LSTM,adasyn,0,0.0035606693,0.0068236347,0.07015174,0.0028516436,0.006753559,0.018028248,0
LSTM,adasyn,0,0.0053128656,0.0049811853,0.03387767,0.0025164871,0.007269278,0.010791497,0
LSTM,adasyn,0,0.0033326861,0.0029673923,0.022909746,0.0020240596,0.0045513,0.0071570366,0
LSTM,adasyn,0,0.0022424178,0.0013717682,0.014098798,0.0013399873,0.0023680234,0.004284199,0
LSTM,adasyn,0,0.0013729301,0.0012496994,0.015467893,0.0011347963,0.0019818037,0.0042414246,0
LSTM,adasyn,0,0.0025621087,0.003517002,0.047510095,0.0013886463,0.0031619845,0.0116279675,0
LSTM,adasyn,0,0.004292204,0.007965299,0.0817195,0.002515538,0.0050031184,0.020299133,0
LSTM,adasyn,0,0.0027042634,0.0037432897,0.05569199,0.0018016318,0.0033396832,0.013456171,0
LSTM,adasyn,0,0.0012957416,0.0033124099,0.080319084,0.001596605,0.0029949998,0.01790377,0
LSTM,adasyn,0,0.004650077,0.022691566,0.5189142,0.0059372103,0.0106280055,0.11256422,0
LSTM,adasyn,0,0.037245702,0.044822026,0.33948448,0.029155554,0.021587497,0.09445905,0
LSTM,adasyn,0,0.012904409,0.02016558,0.15064205,0.0042107045,0.013381146,0.04026078,0
LSTM,adasyn,0,0.0072246026,0.01053105,0.06879899,0.0019035581,0.009165278,0.019524697,0
LSTM,adasyn,0,0.005451128,0.0075908396,0.041994393,0.001430622,0.00768324,0.012830044,0
LSTM,adasyn,0,0.00465168,0.0063184076,0.032227345,0.0016244395,0.006830408,0.010330455,0
LSTM,adasyn,0,0.0025084445,0.0020500137,0.021297304,0.002088898,0.003112525,0.006211437,0
LSTM,adasyn,0,0.0010252035,0.00083999557,0.014946785,0.0010929814,0.0014021539,0.003861424,0
LSTM,adasyn,0,0.0011738904,0.0013399082,0.018265095,0.0009030522,0.0013895709,0.004614303,0
LSTM,adasyn,0,0.0009755317,0.0015587986,0.040708117,0.0023544545,0.0017761505,0.009474611,0
LSTM,adasyn,0,0.0020788484,0.004329086,0.13375418,0.0055659674,0.00376266,0.029898148,0
LSTM,adasyn,0,0.0036220194,0.015106375,0.36425164,0.0064884387,0.007421548,0.07937801,0
LSTM,adasyn,0,0.00416427,0.018481592,0.13115749,0.0031411287,0.008032903,0.032995477,0
LSTM,adasyn,0,0.022118213,0.18564317,0.2434141,0.065779224,0.09247008,0.121884964,0
LSTM,adasyn,0,0.10683124,0.4387672,0.46433136,0.15073624,0.29636994,0.29140717,0
LSTM,adasyn,0,0.07062521,0.21483688,0.23061696,0.036296763,0.31994295,0.17446376,0
LSTM,adasyn,0,0.122421905,0.18705666,0.33764946,0.061697472,0.31935677,0.20563646,0
LSTM,adasyn,0,0.03781172,0.030261494,0.072154686,0.017327044,0.043540943,0.040219177,0
LSTM,adasyn,0,0.0055810395,0.0026016694,0.01817713,0.0025708107,0.0037967982,0.006545489,0
LSTM,adasyn,0,0.009604303,0.0025473689,0.05384104,0.0071546137,0.0037990767,0.01538928,0
LSTM,adasyn,0,0.0014792689,0.0011514296,0.012440869,0.0006545946,0.0017202498,0.0034892824,0
LSTM,adasyn,0,0.0009571357,0.0006524123,0.006784104,0.00044273047,0.0011218868,0.0019916538,0
LSTM,adasyn,0,0.0009863762,0.0005351117,0.0048754727,0.00042016525,0.000969158,0.0015572568,0
LSTM,adasyn,0,0.0009931949,0.0007165209,0.0068010446,0.0005075337,0.0011346476,0.0020305882,0
LSTM,adasyn,0,0.001022136,0.0007919944,0.00795093,0.00059417996,0.0013112746,0.002334103,0
LSTM,adasyn,0,0.0056793466,0.0067468034,0.042176757,0.0019059451,0.0073347953,0.012768729,0
LSTM,adasyn,0,0.044145394,0.03194994,0.3500255,0.02820614,0.07720831,0.10630705,0
LSTM,adasyn,0,0.009760289,0.007458154,0.20416906,0.018842803,0.03556045,0.05515815,0
LSTM,adasyn,0,0.004944984,0.003922792,0.159261,0.011057665,0.019051256,0.03964754,0
LSTM,adasyn,0,0.005350613,0.0057284357,0.26209658,0.014877676,0.018984156,0.061407495,0
LSTM,adasyn,0,0.0035117615,0.0054182564,0.2619553,0.010321055,0.015006873,0.059242647,0
LSTM,adasyn,0,0.0021537428,0.008693207,0.43904057,0.0065178224,0.02268783,0.09581863,0
LSTM,adasyn,0,0.0024195344,0.023813143,0.6765877,0.010159262,0.111755334,0.16494699,0
LSTM,adasyn,0,0.0038300487,0.0077422136,0.21170318,0.013704358,0.041577507,0.05571146,0
LSTM,adasyn,0,0.008993282,0.010708121,0.18024723,0.029730823,0.14854132,0.07564416,0
LSTM,adasyn,0,0.0025206404,0.0042819967,0.052648757,0.003648893,0.014012425,0.015422543,0
LSTM,adasyn,0,0.0013664452,0.0037251809,0.051468205,0.0018161823,0.0035332995,0.012381863,0
LSTM,adasyn,0,0.0039351904,0.0051653716,0.13197698,0.0055490304,0.006270333,0.030579379,0
LSTM,adasyn,0,0.0028036868,0.0029542139,0.027154822,0.0012277786,0.004092992,0.0076466985,0
LSTM,adasyn,0,0.0021730391,0.0020117988,0.017678149,0.0010203749,0.0027332143,0.0051233154,0
LSTM,adasyn,0,0.0017689646,0.0012435286,0.011756978,0.0010937919,0.0015923261,0.003491118,0
LSTM,adasyn,0,0.001044451,0.0008008147,0.009571886,0.001006157,0.0011044324,0.0027055482,0
LSTM,adasyn,0,0.0010475761,0.000736364,0.0098612765,0.0012789037,0.0012321514,0.0028312542,0
LSTM,adasyn,0,0.0005556025,0.00049136416,0.0086571975,0.0005023528,0.00094581186,0.0022304659,0
LSTM,adasyn,0,0.00048646494,0.00073609257,0.011596773,0.000350592,0.0011291481,0.002859814,0
LSTM,adasyn,0,0.0008245492,0.00065526227,0.008361295,0.00051512965,0.0014523512,0.0023617174,0
LSTM,adasyn,0,0.0010548527,0.0007750165,0.012650695,0.00064696994,0.0014598292,0.0033174728,0
LSTM,adasyn,0,0.0115374625,0.003077426,0.12646669,0.0029266763,0.002915265,0.029384706,0
LSTM,adasyn,0,0.00532671,0.0020935545,0.10111007,0.0017204733,0.0025231855,0.022554798,0
LSTM,adasyn,0,0.0035391806,0.0017977733,0.08587171,0.001395299,0.0023670122,0.018994195,0
LSTM,adasyn,0,0.0063865376,0.0028168815,0.11815836,0.0031481977,0.0036851943,0.026839033,0
LSTM,adasyn,0,0.014382876,0.0075083957,0.17119089,0.013872881,0.007198639,0.042830735,0
LSTM,adasyn,0,0.0194863,0.021588227,0.24911894,0.037667878,0.013016335,0.06817554,0
LSTM,adasyn,0,0.027157554,0.10883735,0.41077578,0.11101914,0.042943496,0.14014666,0
LSTM,adasyn,0,0.37184185,0.5981662,0.702633,0.7759696,0.11946227,0.5136146,1
LSTM,adasyn,0,0.07765379,0.114099555,0.6643885,0.19257946,0.042882815,0.21832082,0
LSTM,adasyn,0,0.027481347,0.037549697,0.60616994,0.047131937,0.02498888,0.14866437,0
LSTM,adasyn,0,0.0074247136,0.0102171,0.4652488,0.015387743,0.009031645,0.10146199,0
LSTM,adasyn,0,0.0074979556,0.009486811,0.44856152,0.016434992,0.012061641,0.09880859,0
LSTM,adasyn,0,0.0035344718,0.0034308836,0.09456762,0.0031575793,0.0063897134,0.022216054,0
LSTM,adasyn,0,0.0024177216,0.0024763294,0.058226388,0.002257207,0.0036570814,0.013806945,0
LSTM,adasyn,0,0.0017289993,0.0017325272,0.045315403,0.001721064,0.0029154494,0.010682689,0
LSTM,adasyn,0,0.0036935548,0.0033977875,0.1422571,0.008769823,0.005678184,0.032759286,0
LSTM,adasyn,0,0.018789703,0.008420367,0.13428634,0.05941912,0.018080326,0.047799174,0
LSTM,adasyn,0,0.012791783,0.004350667,0.038755085,0.024206737,0.008577014,0.017736256,0
LSTM,adasyn,0,0.00747506,0.0019277766,0.014662725,0.017720006,0.004009537,0.009159021,0
LSTM,adasyn,0,0.0026488025,0.0010737317,0.009133086,0.006649658,0.0024058758,0.004382231,0
LSTM,adasyn,0,0.00083642855,0.00066832616,0.0070275003,0.0010344543,0.0012471053,0.002162763,0
LSTM,adasyn,0,0.0014702269,0.0010792967,0.008459373,0.0018885623,0.0018455259,0.0029485968,0
LSTM,adasyn,0,0.00070143177,0.0007098014,0.00782866,0.0007264121,0.00095638103,0.0021845372,0
LSTM,adasyn,0,0.0005337462,0.00047300657,0.004305338,0.0004898784,0.0009763425,0.0013556624,0
LSTM,adasyn,0,0.0010836548,0.0006410461,0.014324644,0.0047125486,0.0014567088,0.0044437204,0
LSTM,adasyn,0,0.000773211,0.0005592837,0.0074573853,0.0007319211,0.00095950824,0.0020962618,0
LSTM,adasyn,0,0.00071585475,0.00056692597,0.0069684326,0.0005682657,0.00090208254,0.0019443125,0
LSTM,adasyn,0,0.00068493915,0.0005477074,0.00586822,0.00043745176,0.00085166295,0.0016779961,0
LSTM,adasyn,0,0.0007489328,0.000591577,0.0057939403,0.00042302028,0.00088487443,0.001688469,0
LSTM,adasyn,0,0.0005758716,0.00045069287,0.0051274276,0.00031238346,0.0007015948,0.001433594,0
LSTM,adasyn,0,0.0005578197,0.00041557613,0.004854646,0.00029555897,0.00068683736,0.0013620876,0
LSTM,adasyn,0,0.0005524217,0.00050117954,0.0059843482,0.00034889384,0.00078665966,0.0016347006,0
LSTM,adasyn,0,0.00045398538,0.0004966846,0.007270074,0.00031812087,0.00070941553,0.0018496562,0
LSTM,adasyn,0,0.0005316612,0.00056992495,0.007139175,0.00040199456,0.0009336541,0.0019152819,0
LSTM,adasyn,0,0.0006330072,0.00065874896,0.021065792,0.0011211748,0.0011022193,0.0049161883,0
LSTM,adasyn,0,0.0008427097,0.0008895517,0.032089457,0.0014474517,0.0013079199,0.0073154173,0
LSTM,adasyn,0,0.00086829154,0.0007403053,0.012085421,0.0005856161,0.0013588592,0.0031276986,0
LSTM,adasyn,0,0.00076386536,0.0007509836,0.010142766,0.00058361184,0.0011648273,0.0026812109,0
LSTM,adasyn,0,0.000880777,0.0007877613,0.010550046,0.0008205918,0.0014342382,0.0028946828,0
LSTM,adasyn,0,0.0009173969,0.00093669683,0.012232475,0.0010081903,0.0016915541,0.0033572626,0
LSTM,adasyn,0,0.0011167937,0.0011652707,0.015124257,0.0013686834,0.0021913552,0.004193272,0
LSTM,adasyn,0,0.0011307347,0.0012103406,0.05036799,0.0037233199,0.0022133263,0.011729142,0
LSTM,adasyn,0,0.002424461,0.00211122,0.08545639,0.009010484,0.0036131542,0.020523142,0
LSTM,adasyn,0,0.0014584291,0.00097079884,0.017875295,0.0017908692,0.0021322574,0.0048455303,0
LSTM,adasyn,0,0.0007601804,0.0007164164,0.011497626,0.00066938176,0.0011999444,0.00296871,0
LSTM,adasyn,0,0.0011270643,0.0010051271,0.015775653,0.00075341825,0.0016201554,0.0040562833,0
LSTM,adasyn,0,0.0009149065,0.00090196007,0.0132808145,0.0006131384,0.0016027367,0.0034627113,0
LSTM,adasyn,0,0.0006724692,0.0011312303,0.01760471,0.00062644226,0.0016539176,0.004337754,0
LSTM,adasyn,0,0.00079020776,0.0007579131,0.00993952,0.000548537,0.0017596108,0.0027591577,0
LSTM,adasyn,0,0.00078428513,0.0007517056,0.009334206,0.0005076823,0.0014794427,0.0025714643,0
LSTM,adasyn,0,0.0010101133,0.0009183371,0.009598803,0.0006460411,0.0015074315,0.0027361452,0
LSTM,adasyn,0,0.0011476366,0.0010230922,0.013739884,0.0008109284,0.0015748057,0.0036592693,0
LSTM,adasyn,0,0.004754155,0.0026519687,0.062150344,0.0021149707,0.0020779576,0.01474988,0
LSTM,adasyn,0,0.0075776614,0.004394731,0.08095492,0.0026642801,0.0028144324,0.019681204,0
LSTM,adasyn,0,0.00869712,0.0052131554,0.09558696,0.00928706,0.0048365425,0.024724167,0
LSTM,adasyn,0,0.010627388,0.0087454505,0.13744235,0.10126307,0.015234214,0.05466249,0
LSTM,adasyn,0,0.004814162,0.0072261826,0.14492787,0.057815142,0.010946022,0.045145877,0
LSTM,adasyn,0,0.024886882,0.026651867,0.39352608,0.2227891,0.029193666,0.13940951,0
LSTM,adasyn,0,0.02066824,0.027519632,0.37376553,0.102150135,0.020091163,0.10883894,0
LSTM,adasyn,0,0.01110968,0.018300071,0.29356012,0.016945802,0.016958442,0.07137482,0
LSTM,adasyn,0,0.006788179,0.006901498,0.08405829,0.0055223284,0.010385051,0.02273107,0
LSTM,adasyn,0,0.016541017,0.009818293,0.14918007,0.022284552,0.011075889,0.04177996,0
LSTM,adasyn,0,0.012628224,0.00988153,0.05837068,0.006440936,0.011178285,0.019699931,0
LSTM,adasyn,0,0.029505415,0.010524403,0.05403346,0.010517394,0.014484945,0.023813123,0
LSTM,adasyn,0,0.039847683,0.005890189,0.06957593,0.02522721,0.010001723,0.030108545,0
LSTM,adasyn,0,0.050177686,0.0021047124,0.01761125,0.028271621,0.004625892,0.020558232,0
LSTM,adasyn,0,0.045132145,0.0014340573,0.009467617,0.04051996,0.0026504844,0.019840853,0
LSTM,adasyn,0,0.0022874475,0.000633814,0.006455946,0.0029434746,0.0010926854,0.0026826735,0
LSTM,adasyn,0,0.0014156342,0.00072630175,0.006469341,0.0024056048,0.0013730805,0.0024779923,0
LSTM,adasyn,0,0.0012658838,0.00085821585,0.0074664154,0.00202189,0.0013303524,0.0025885515,0
LSTM,adasyn,0,0.0009569023,0.0007358134,0.0064752493,0.0008966407,0.0012352526,0.0020599717,0
LSTM,adasyn,0,0.0008943237,0.0009098363,0.00941741,0.00073972734,0.0011368461,0.0026196286,0
LSTM,adasyn,0,0.0005951373,0.0006137482,0.0066844453,0.00038920887,0.0008266482,0.0018218377,0
LSTM,adasyn,0,0.0008196204,0.00052458287,0.018024152,0.0023495515,0.0012680347,0.0045971884,0
LSTM,adasyn,0,0.0006468013,0.0008347994,0.013143796,0.00063041743,0.00096026785,0.0032432165,0
LSTM,adasyn,0,0.0006789394,0.0006011838,0.006363618,0.00044204903,0.00095930905,0.00180902,0
LSTM,adasyn,0,0.0004889025,0.00042501398,0.005051393,0.00028319104,0.0006506203,0.0013798242,0
LSTM,adasyn,0,0.0004880299,0.00048281203,0.006058045,0.0002996989,0.000707436,0.0016072044,0
LSTM,adasyn,0,0.0005357149,0.0005045045,0.006448741,0.00033886847,0.00076027465,0.0017176208,0
LSTM,adasyn,0,0.00056536566,0.0004935721,0.0065647117,0.0004072849,0.00080857845,0.0017679024,0
LSTM,adasyn,0,0.0005456731,0.00048083346,0.0066172574,0.00043984439,0.0008165657,0.0017800347,0
LSTM,adasyn,0,0.0011898063,0.0005473864,0.018971486,0.0021912593,0.0015987837,0.004899744,0
LSTM,adasyn,0,0.00081789494,0.00069931487,0.011229065,0.00053783745,0.0011372532,0.0028842732,0
LSTM,adasyn,0,0.0005132104,0.0010502533,0.015668305,0.00051053014,0.0011326666,0.0037749931,0
LSTM,adasyn,0,0.00060211535,0.001292377,0.03163532,0.000731402,0.001467716,0.007145786,0
LSTM,adasyn,0,0.002096481,0.0015194158,0.048745908,0.0038457725,0.0023014694,0.011701809,0
LSTM,adasyn,0,0.0017263036,0.0018633868,0.023078678,0.0013519325,0.0025043553,0.0061049312,0
LSTM,adasyn,0,0.0015274523,0.0017924902,0.017708538,0.0012420453,0.0026834055,0.0049907863,0
LSTM,adasyn,0,0.0016587866,0.0015622474,0.015645461,0.0013002811,0.0030458812,0.0046425313,0
